"","cancertype","variable",".y.","group1","group2","p","p.adj","p.format","p.signif","method","ESig3","ESig4","direction","mean_diff","logP_direction","significant"
"1769","SKCM","CTLA4","value","ESig4","ESig3",0.0243875900877071,0.042,"0.02439","*","Wilcoxon",6.35921568627451,5.44405797101449,"""sig3""^""HI""",0.915157715260017,-1.3767507096021,1
"1770","SKCM","CX3CL1","value","ESig4","ESig3",0.344674094105084,0.4,"0.34467","ns","Wilcoxon",9.80490196078431,9.54391304347826,"""sig3""^""HI""",0.260988917306053,-0.397940008672038,0
"1771","SKCM","CXCL10","value","ESig4","ESig3",0.000303058285578838,0.00073,"0.00030","***","Wilcoxon",9.01980392156863,7.17826086956522,"""sig3""^""HI""",1.84154305200341,-3.13667713987954,1
"1772","SKCM","CXCL9","value","ESig4","ESig3",3.62370313336381e-06,1.2e-05,"3.6e-06","****","Wilcoxon",10.8882352941176,8.4436231884058,"""sig3""^""HI""",2.44461210571185,-4.92081875395237,1
"1773","SKCM","EDNRB","value","ESig4","ESig3",0.0307184029934245,0.052,"0.03072","*","Wilcoxon",12.8692156862745,13.3036231884058,"""sig4""^""HI""",-0.434407502131288,1.2839966563652,0
"1774","SKCM","ENTPD1","value","ESig4","ESig3",0.000215252192714778,0.00054,"0.00022","***","Wilcoxon",10.1958823529412,9.63159420289855,"""sig3""^""HI""",0.564288150042625,-3.26760624017703,1
"1775","SKCM","GZMA","value","ESig4","ESig3",6.36913415194632e-07,3.3e-06,"6.4e-07","****","Wilcoxon",7.69980392156863,5.52159420289855,"""sig3""^""HI""",2.17820971867008,-5.48148606012211,1
"1776","SKCM","HAVCR2","value","ESig4","ESig3",5.62900974573337e-07,3e-06,"5.6e-07","****","Wilcoxon",8.83823529411765,7.28159420289855,"""sig3""^""HI""",1.5566410912191,-5.52287874528034,1
"1777","SKCM","HLA.A","value","ESig4","ESig3",1.34107146752731e-05,4e-05,"1.3e-05","****","Wilcoxon",16.0339215686275,15.0057971014493,"""sig3""^""HI""",1.02812446717818,-4.39794000867204,1
"1778","SKCM","HLA.B","value","ESig4","ESig3",2.58908582367338e-06,9.6e-06,"2.6e-06","****","Wilcoxon",15.8750980392157,14.4142028985507,"""sig3""^""HI""",1.46089514066496,-5.01772876696043,1
"1779","SKCM","HLA.C","value","ESig4","ESig3",0.000116093929637111,0.00031,"0.00012","***","Wilcoxon",15.1564705882353,14.0886956521739,"""sig3""^""HI""",1.06777493606138,-3.50863830616573,1
"1780","SKCM","HLA.DPA1","value","ESig4","ESig3",5.0402784929778e-07,2.8e-06,"5.0e-07","****","Wilcoxon",13.3729411764706,11.5184057971014,"""sig3""^""HI""",1.85453537936914,-5.55284196865778,1
"1781","SKCM","HLA.DPB1","value","ESig4","ESig3",8.99276226066452e-08,1.1e-06,"9.0e-08","****","Wilcoxon",12.8050980392157,11.0473913043478,"""sig3""^""HI""",1.75770673486786,-5.95860731484177,1
"1782","SKCM","HLA.DQA1","value","ESig4","ESig3",5.23854999816885e-06,1.7e-05,"5.2e-06","****","Wilcoxon",11.4752941176471,9.66855072463768,"""sig3""^""HI""",1.80674339300938,-4.76955107862173,1
"1783","SKCM","HLA.DQA2","value","ESig4","ESig3",1.010346429517e-09,2.1e-08,"1.0e-09","****","Wilcoxon",9.58019607843137,6.94434782608696,"""sig3""^""HI""",2.63584825234442,-7.67778070526608,1
"1784","SKCM","HLA.DQB1","value","ESig4","ESig3",9.32766580486148e-07,4.6e-06,"9.3e-07","****","Wilcoxon",11.7637254901961,9.91,"""sig3""^""HI""",1.85372549019608,-5.33724216831843,1
"1785","SKCM","HLA.DQB2","value","ESig4","ESig3",3.87285695181296e-10,1.3e-08,"3.9e-10","****","Wilcoxon",7.79745098039216,5.21101449275362,"""sig3""^""HI""",2.58643648763853,-7.88605664769316,1
"1786","SKCM","HLA.DRA","value","ESig4","ESig3",3.00663933567952e-07,1.9e-06,"3.0e-07","****","Wilcoxon",14.4101960784314,12.5315942028986,"""sig3""^""HI""",1.87860187553282,-5.72124639904717,1
"1787","SKCM","HLA.DRB1","value","ESig4","ESig3",2.69133543507988e-06,9.7e-06,"2.7e-06","****","Wilcoxon",13.0843137254902,11.3695652173913,"""sig3""^""HI""",1.71474850809889,-5.01322826573375,1
"1788","SKCM","HLA.DRB5","value","ESig4","ESig3",3.10436044012302e-06,1.1e-05,"3.1e-06","****","Wilcoxon",11.4554901960784,9.63507246376812,"""sig3""^""HI""",1.82041773231031,-4.95860731484177,1
"1789","SKCM","HMGB1","value","ESig4","ESig3",0.145756422006001,0.19,"0.14576","ns","Wilcoxon",11.8437254901961,12.0497101449275,"""sig4""^""HI""",-0.205984654731457,0.721246399047171,0
"1790","SKCM","ICAM1","value","ESig4","ESig3",0.0566627593179219,0.086,"0.05666","ns","Wilcoxon",12.4388235294118,12.1155072463768,"""sig3""^""HI""",0.323316283034954,-1.06550154875643,0
"1791","SKCM","ICOS","value","ESig4","ESig3",1.08207551855817e-06,5e-06,"1.1e-06","****","Wilcoxon",5.90450980392157,4.14086956521739,"""sig3""^""HI""",1.76364023870418,-5.30102999566398,1
"1792","SKCM","ICOSLG","value","ESig4","ESig3",2.33329859258766e-06,8.9e-06,"2.3e-06","****","Wilcoxon",7.8443137254902,6.70449275362319,"""sig3""^""HI""",1.13982097186701,-5.05060999335509,1
"1793","SKCM","IDO1","value","ESig4","ESig3",0.000202292565007084,0.00053,"0.00020","***","Wilcoxon",7.7821568627451,5.95840579710145,"""sig3""^""HI""",1.82375106564365,-3.27572413039921,1
"1794","SKCM","IFNA1","value","ESig4","ESig3",0.349902275629422,0.41,"0.34990","ns","Wilcoxon",0.0576470588235294,0.134782608695652,"""sig4""^""HI""",-0.0771355498721228,0.387216143280265,0
"1795","SKCM","IFNA2","value","ESig4","ESig3",0.135749751301173,0.18,"0.13575","ns","Wilcoxon",0,0.0230434782608696,"""sig4""^""HI""",-0.0230434782608696,0.744727494896694,0
"1796","SKCM","IFNG","value","ESig4","ESig3",5.33367285953815e-05,0.00015,"5.3e-05","****","Wilcoxon",4.18627450980392,2.47550724637681,"""sig3""^""HI""",1.71076726342711,-3.82390874094432,1
"1797","SKCM","IL10","value","ESig4","ESig3",0.000282055751883769,0.00069,"0.00028","***","Wilcoxon",4.2443137254902,3.26855072463768,"""sig3""^""HI""",0.975763000852515,-3.16115090926274,1
"1798","SKCM","IL12A","value","ESig4","ESig3",0.107535582120461,0.15,"0.10754","ns","Wilcoxon",2.11235294117647,1.78391304347826,"""sig3""^""HI""",0.32843989769821,-0.823908740944319,0
"1799","SKCM","IL13","value","ESig4","ESig3",0.390903954116286,0.45,"0.39090","ns","Wilcoxon",0.27843137254902,0.212173913043478,"""sig3""^""HI""",0.0662574595055413,-0.346787486224656,0
"1800","SKCM","IL1A","value","ESig4","ESig3",0.518503942720797,0.57,"0.51850","ns","Wilcoxon",1.73862745098039,1.65782608695652,"""sig3""^""HI""",0.0808013640238703,-0.244125144327509,0
"1801","SKCM","IL1B","value","ESig4","ESig3",0.00800634096365529,0.015,"0.00801","**","Wilcoxon",5.94588235294118,5.01434782608696,"""sig3""^""HI""",0.93153452685422,-1.82390874094432,1
"1802","SKCM","IL2","value","ESig4","ESig3",0.000217446798578509,0.00054,"0.00022","***","Wilcoxon",0.441372549019608,0.0892753623188406,"""sig3""^""HI""",0.352097186700767,-3.26760624017703,1
"1803","SKCM","IL2RA","value","ESig4","ESig3",1.32259739133057e-06,5.4e-06,"1.3e-06","****","Wilcoxon",6.29156862745098,4.59231884057971,"""sig3""^""HI""",1.69924978687127,-5.26760624017703,1
"1804","SKCM","IL4","value","ESig4","ESig3",0.507764869805454,0.56,"0.50776","ns","Wilcoxon",0.0905882352941176,0.0704347826086957,"""sig3""^""HI""",0.020153452685422,-0.2518119729938,0
"1805","SKCM","ITGB2","value","ESig4","ESig3",1.05654508528858e-07,1.1e-06,"1.1e-07","****","Wilcoxon",11.6747058823529,9.94507246376812,"""sig3""^""HI""",1.72963341858483,-5.95860731484177,1
"1806","SKCM","KIR2DL1","value","ESig4","ESig3",0.032022745521381,0.053,"0.03202","*","Wilcoxon",1.14627450980392,0.651884057971014,"""sig3""^""HI""",0.494390451832907,-1.27572413039921,0
"1807","SKCM","KIR2DL3","value","ESig4","ESig3",0.00117311959832464,0.0026,"0.00117","**","Wilcoxon",1.50176470588235,0.809275362318841,"""sig3""^""HI""",0.692489343563512,-2.58502665202918,1
"1808","SKCM","LAG3","value","ESig4","ESig3",1.14177026531946e-06,5.1e-06,"1.1e-06","****","Wilcoxon",8.57,6.11144927536232,"""sig3""^""HI""",2.45855072463768,-5.29242982390206,1
"1809","SKCM","MICA","value","ESig4","ESig3",0.0731711925023524,0.11,"0.07317","ns","Wilcoxon",8.81666666666667,8.44521739130435,"""sig3""^""HI""",0.371449275362318,-0.958607314841775,0
"1810","SKCM","MICB","value","ESig4","ESig3",0.000402573700358583,0.00093,"0.00040","***","Wilcoxon",7.9656862745098,6.9904347826087,"""sig3""^""HI""",0.975251491901108,-3.03151705144606,1
"1811","SKCM","PDCD1","value","ESig4","ESig3",2.00747394894579e-08,2.6e-07,"2.0e-08","****","Wilcoxon",7.31333333333333,4.64130434782609,"""sig3""^""HI""",2.67202898550725,-6.58502665202918,1
"1812","SKCM","PDCD1LG2","value","ESig4","ESig3",1.30500205835596e-06,5.4e-06,"1.3e-06","****","Wilcoxon",6.46686274509804,4.84782608695652,"""sig3""^""HI""",1.61903665814152,-5.26760624017703,1
"1813","SKCM","PRF1","value","ESig4","ESig3",3.31113081038476e-06,1.1e-05,"3.3e-06","****","Wilcoxon",8.89529411764706,6.92231884057971,"""sig3""^""HI""",1.97297527706735,-4.95860731484177,1
"1814","SKCM","SELP","value","ESig4","ESig3",1.2574542571429e-07,1.2e-06,"1.3e-07","****","Wilcoxon",6.46803921568627,4.21710144927536,"""sig3""^""HI""",2.25093776641091,-5.92081875395237,1
"1815","SKCM","SLAMF7","value","ESig4","ESig3",0.000346081850769105,0.00082,"0.00035","***","Wilcoxon",9.67274509803921,7.99971014492754,"""sig3""^""HI""",1.67303495311168,-3.08618614761628,1
"1816","SKCM","TGFB1","value","ESig4","ESig3",6.39922616096529e-05,0.00018,"6.4e-05","****","Wilcoxon",10.7076470588235,10.0066666666667,"""sig3""^""HI""",0.700980392156863,-3.74472749489669,1
"1817","SKCM","TIGIT","value","ESig4","ESig3",1.56215360177641e-07,1.3e-06,"1.6e-07","****","Wilcoxon",7.5543137254902,5.09884057971014,"""sig3""^""HI""",2.45547314578005,-5.88605664769316,1
